# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Jul 11 09:14:12 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Pan-STARRS1
# Attention: photometry includes extinction of Av=2.2, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gP1mag  rP1mag  iP1mag  zP1mag  yP1mag  wP1mag
0.0026766 -0.76000 10.07918 0.8564186692 2.4369704506    0.838  2.617  3.6226  1.187    3  0.000  0.497    13.19     9.52     6.60     5.13     4.16  3 -6.86e-10      0.00 7.349e-01 2.623e-01 4.519e-04 1.733e-04 1.222e-03 -1.000 2.814e-03 -1.771 1.974 0.405 -0.396 -0.937 -1.231 0.296
0.0026766 -0.76000 10.07918 0.8564377427 2.4369761532    0.836  2.661  3.6193  1.129    3  0.000  0.497    14.91    10.57     7.30     5.68     4.61  3 -8.12e-10      0.00 7.349e-01 2.623e-01 4.519e-04 1.733e-04 1.222e-03 -1.000 2.814e-03 -1.882 1.907 0.316 -0.496 -1.043 -1.340 0.203
0.0026766 -0.76000 10.07918 0.8564523458 2.4369805190    0.835  2.697  3.6165  1.081    3  0.000  0.497    16.49    11.52     7.92     6.18     5.01  3 -9.33e-10      0.00 7.349e-01 2.623e-01 4.519e-04 1.733e-04 1.222e-03 -1.000 2.814e-03 -1.973 1.854 0.245 -0.576 -1.129 -1.429 0.127
0.0026766 -0.76000 10.07918 0.8564662337 2.4369846708    0.834  2.733  3.6136  1.032    3  0.000  0.497    18.26    12.58     8.61     6.73     5.45  2 -1.07e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.733e-04 1.222e-03 -1.000 2.814e-03 -2.064 1.803 0.175 -0.657 -1.215 -1.519 0.052
0.0026766 -0.76000 10.07918 0.8564816713 2.4369892858    0.832  2.777  3.6102  0.974    3  0.000  0.497    20.64    13.96     9.52     7.44     6.04  2 -1.27e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.733e-04 1.222e-03 -1.000 2.814e-03 -2.172 1.744 0.091 -0.753 -1.317 -1.625 -0.037
0.0026766 -0.76000 10.07918 0.8564959764 2.4369935620    0.830  2.820  3.6068  0.916    3  0.000  0.497    23.29    15.48    10.50     8.23     6.68  2 -1.49e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.733e-04 1.222e-03 -1.000 2.814e-03 -2.280 1.690 0.011 -0.847 -1.419 -1.731 -0.124
0.0026766 -0.76000 10.07918 0.8565071225 2.4369968938    0.828  2.855  3.6041  0.869    3  0.000  0.497    25.74    16.86    11.40     8.94     7.26  2 -1.71e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.733e-04 1.222e-03 -1.000 2.814e-03 -2.369 1.645 -0.055 -0.925 -1.502 -1.818 -0.196
0.0026766 -0.76000 10.07918 0.8565191031 2.4370004749    0.826  2.896  3.6007  0.813    3  0.000  0.497    28.91    18.62    12.53     9.85     7.99  2 -2.01e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -2.471 1.597 -0.129 -1.013 -1.597 -1.918 -0.277
0.0026766 -0.76000 10.07918 0.8565304875 2.4370038777    0.823  2.938  3.5973  0.757    3  0.000  0.497    32.56    20.62    13.80    10.87     8.82  2 -2.36e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -2.575 1.552 -0.201 -1.102 -1.694 -2.019 -0.358
0.0026766 -0.76000 10.07918 0.8565409184 2.4370069954    0.821  2.978  3.5940  0.702    3  0.000  0.497    36.55    22.76    15.17    11.96     9.71  1 -2.76e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -2.676 1.507 -0.271 -1.189 -1.788 -2.118 -0.437
0.0026766 -0.76000 10.07918 0.8565506935 2.4370099171    0.818  3.019  3.5908  0.647    3  0.000  0.497    41.01    25.11    16.66    13.16    10.68  1 -3.22e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -2.777 1.464 -0.341 -1.275 -1.881 -2.216 -0.515
0.0026766 -0.76000 10.07918 0.8565595150 2.4370125536    0.815  3.057  3.5875  0.594    3  0.000  0.497    45.86    27.61    18.24    14.43    11.72  1 -3.75e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -2.873 1.428 -0.402 -1.354 -1.969 -2.309 -0.587
0.0026766 -0.76000 10.07918 0.8565678000 2.4370150298    0.811  3.096  3.5842  0.540    3  0.000  0.497    51.30    30.38    19.99    15.83    12.86  1 -4.36e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -2.969 1.393 -0.462 -1.434 -2.058 -2.402 -0.658
0.0026766 -0.76000 10.07918 0.8565754890 2.4370173277    0.808  3.133  3.5810  0.488    3  0.000  0.497    57.22    33.34    21.84    17.32    14.08  1 -5.04e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -3.062 1.361 -0.520 -1.511 -2.143 -2.492 -0.726
0.0026766 -0.76000 10.07918 0.8565827012 2.4370194832    0.804  3.170  3.5777  0.436    3  0.000  0.497    63.86    36.61    23.87    18.97    15.42  1 -5.84e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -3.155 1.338 -0.569 -1.586 -2.228 -2.583 -0.790
0.0026766 -0.76000 10.07918 0.8565891981 2.4370214248    0.799  3.206  3.5746  0.385    3  0.000  0.497    70.98    40.04    26.01    20.69    16.82  1 -6.72e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -3.244 1.320 -0.612 -1.656 -2.309 -2.669 -0.850
0.0026766 -0.76000 10.07918 0.8565952182 2.4370232238    0.795  3.240  3.5714  0.336    3  0.000  0.497    78.65    43.69    28.26    22.52    18.31  1  -7.7e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -3.329 1.304 -0.652 -1.723 -2.386 -2.752 -0.906
0.0026766 -0.76000 10.07918 0.8566008210 2.4370248982    0.790  3.273  3.5683  0.288    3  0.000  0.497    87.05    47.61    30.67    24.48    19.91  1 -8.81e-09      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -3.412 1.294 -0.684 -1.786 -2.462 -2.833 -0.957
0.0026766 -0.76000 10.07918 0.8566061854 2.4370265013    0.785  3.306  3.5651  0.240    3  0.000  0.497    96.34    51.87    33.29    26.60    21.64  1 -1.01e-08      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -3.494 1.287 -0.710 -1.848 -2.537 -2.914 -1.007
0.0026766 -0.76000 10.07918 0.8566112518 2.4370280153    0.779  3.337  3.5622  0.194    3  0.000  0.497   106.07    56.26    35.96    28.79    23.42  1 -1.14e-08      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -3.572 1.280 -0.736 -1.907 -2.607 -2.990 -1.054
0.0026766 -0.76000 10.07918 0.8566150665 2.4370291553    0.775  3.359  3.5601  0.161    3  0.000  0.497   113.72    59.65    38.03    30.47    24.79  1 -1.26e-08      0.00 7.349e-01 2.623e-01 4.519e-04 1.734e-04 1.222e-03 -1.000 2.814e-03 -3.628 1.276 -0.754 -1.948 -2.658 -3.044 -1.087
0.0026766 -0.76000 10.07918 0.8566150665 2.4370291553    0.773  1.720  3.7183  2.432    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.470 3.451 2.348 1.741 1.324 1.095 2.306
0.0026766 -0.76000 10.07918 0.8566806316 2.4370487463    0.773  1.734  3.7173  2.414    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.435 3.421 2.314 1.705 1.288 1.058 2.272
0.0026766 -0.76000 10.07918 0.8567461967 2.4370683339    0.773  1.737  3.7172  2.410    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.427 3.413 2.306 1.697 1.279 1.049 2.264
0.0026766 -0.76000 10.07918 0.8568072915 2.4370865828    0.774  1.739  3.7173  2.409    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.424 3.409 2.303 1.693 1.276 1.046 2.261
0.0026766 -0.76000 10.07918 0.8568686843 2.4371049178    0.774  1.739  3.7177  2.411    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.423 3.407 2.302 1.693 1.276 1.047 2.260
0.0026766 -0.76000 10.07918 0.8569308519 2.4371234811    0.774  1.738  3.7182  2.414    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.426 3.407 2.303 1.696 1.279 1.050 2.262
0.0026766 -0.76000 10.07918 0.8569943309 2.4371424327    0.774  1.736  3.7189  2.418    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.429 3.407 2.306 1.700 1.284 1.055 2.265
0.0026766 -0.76000 10.07918 0.8570576310 2.4371613278    0.774  1.734  3.7196  2.423    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.434 3.408 2.310 1.705 1.289 1.061 2.269
0.0026766 -0.76000 10.07918 0.8571198583 2.4371798995    0.774  1.733  3.7203  2.427    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.438 3.409 2.313 1.709 1.295 1.067 2.273
0.0026766 -0.76000 10.07918 0.8571851254 2.4371993750    0.774  1.731  3.7210  2.431    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.442 3.411 2.317 1.714 1.300 1.073 2.277
0.0026766 -0.76000 10.07918 0.8572012186 2.4372041767    0.774  1.731  3.7211  2.433    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.443 3.411 2.317 1.715 1.301 1.074 2.277
0.0026766 -0.76000 10.07918 0.8572292328 2.4372125347    0.774  1.730  3.7214  2.434    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.445 3.411 2.319 1.717 1.303 1.077 2.279
0.0026766 -0.76000 10.07918 0.8572903275 2.4372307600    0.774  1.729  3.7220  2.438    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.448 3.412 2.321 1.720 1.308 1.082 2.282
0.0026766 -0.76000 10.07918 0.8573498726 2.4372485201    0.774  1.728  3.7226  2.441    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.451 3.412 2.323 1.724 1.311 1.085 2.284
0.0026766 -0.76000 10.07918 0.8574081659 2.4372659042    0.774  1.727  3.7230  2.444    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.453 3.413 2.325 1.726 1.314 1.089 2.286
0.0026766 -0.76000 10.07918 0.8574650288 2.4372828590    0.774  1.726  3.7235  2.447    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.455 3.412 2.326 1.728 1.317 1.091 2.288
0.0026766 -0.76000 10.07918 0.8574712873 2.4372847250    0.774  1.726  3.7235  2.447    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.455 3.412 2.326 1.728 1.317 1.092 2.288
0.0026766 -0.76000 10.07918 0.8574830890 2.4372882435    0.774  1.726  3.7236  2.447    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.455 3.412 2.327 1.728 1.317 1.092 2.288
0.0026766 -0.76000 10.07918 0.8575412631 2.4373055858    0.774  1.726  3.7239  2.449    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.456 3.412 2.327 1.729 1.318 1.093 2.288
0.0026766 -0.76000 10.07918 0.8575977087 2.4373224103    0.774  1.726  3.7241  2.450    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.456 3.411 2.327 1.730 1.319 1.094 2.288
0.0026766 -0.76000 10.07918 0.8576564193 2.4373399071    0.774  1.726  3.7243  2.450    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.455 3.409 2.326 1.729 1.319 1.094 2.288
0.0026766 -0.76000 10.07918 0.8577157855 2.4373575965    0.775  1.726  3.7244  2.450    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.784e-03 0.454 3.408 2.325 1.728 1.317 1.093 2.286
0.0026766 -0.76000 10.07918 0.8577722311 2.4373744131    0.775  1.727  3.7244  2.449    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.784e-03 0.452 3.405 2.322 1.725 1.315 1.090 2.284
0.0026766 -0.76000 10.07918 0.8578331470 2.4373925586    0.775  1.729  3.7242  2.447    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.629e-04 1.224e-03 -1.000 2.784e-03 0.448 3.402 2.319 1.722 1.311 1.087 2.281
0.0026766 -0.76000 10.07918 0.8578926921 2.4374102929    0.775  1.731  3.7240  2.445    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.444 3.399 2.315 1.717 1.306 1.081 2.276
0.0026766 -0.76000 10.07918 0.8579044938 2.4374138075    0.775  1.731  3.7239  2.444    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.442 3.398 2.313 1.716 1.305 1.080 2.275
0.0026766 -0.76000 10.07918 0.8579581976 2.4374297992    0.775  1.733  3.7236  2.440    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.437 3.394 2.308 1.710 1.299 1.074 2.269
0.0026766 -0.76000 10.07918 0.8580139279 2.4374463919    0.775  1.736  3.7232  2.436    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.430 3.388 2.302 1.703 1.291 1.066 2.263
0.0026766 -0.76000 10.07918 0.8580722213 2.4374637450    0.775  1.739  3.7227  2.431    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.422 3.382 2.294 1.694 1.282 1.056 2.255
0.0026766 -0.76000 10.07918 0.8581280708 2.4374803681    0.775  1.743  3.7222  2.425    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.412 3.375 2.285 1.684 1.272 1.046 2.246
0.0026766 -0.76000 10.07918 0.8581818342 2.4374963679    0.775  1.747  3.7215  2.418    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.402 3.368 2.275 1.673 1.260 1.033 2.235
0.0026766 -0.76000 10.07918 0.8582355976 2.4375123654    0.775  1.752  3.7208  2.411    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.391 3.359 2.265 1.662 1.248 1.021 2.225
0.0026766 -0.76000 10.07918 0.8582903147 2.4375286444    0.775  1.756  3.7202  2.404    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.380 3.351 2.254 1.650 1.236 1.008 2.214
0.0026766 -0.76000 10.07918 0.8583441377 2.4375446550    0.775  1.757  3.7202  2.404    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.379 3.350 2.253 1.649 1.235 1.007 2.213
0.0026766 -0.76000 10.07918 0.8584029078 2.4375621345    0.775  1.764  3.7192  2.393    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.361 3.337 2.236 1.631 1.215 0.987 2.196
0.0026766 -0.76000 10.07918 0.8584580421 2.4375785302    0.775  1.777  3.7173  2.372    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.329 3.314 2.207 1.598 1.180 0.950 2.165
0.0026766 -0.76000 10.07918 0.8585139513 2.4375951539    0.775  1.796  3.7147  2.343    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.281 3.278 2.162 1.548 1.128 0.896 2.119
0.0026766 -0.76000 10.07918 0.8585683703 2.4376113321    0.776  1.827  3.7108  2.296    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.203 3.219 2.090 1.469 1.045 0.810 2.045
0.0026766 -0.76000 10.07918 0.8586007953 2.4376209705    0.776  1.861  3.7066  2.245    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.118 3.155 2.011 1.383 0.953 0.716 1.963
0.0026766 -0.76000 10.07918 0.8586163521 2.4376255946    0.776  1.894  3.7026  2.196    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.034 3.093 1.934 1.299 0.865 0.624 1.884
0.0026766 -0.76000 10.07918 0.8586246967 2.4376280748    0.776  1.932  3.6982  2.140    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 -0.060 3.022 1.848 1.204 0.765 0.522 1.795
0.0026766 -0.76000 10.07918 0.8586286306 2.4376292441    0.776  1.968  3.6942  2.088    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 -0.149 2.956 1.767 1.115 0.672 0.425 1.711
0.0026766 -0.76000 10.07918 0.8586307168 2.4376298641    0.776  2.003  3.6904  2.039    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 -0.236 2.891 1.688 1.029 0.581 0.332 1.630
0.0026766 -0.76000 10.07918 0.8586319685 2.4376302361    0.776  2.033  3.6871  1.995    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 -0.314 2.835 1.619 0.954 0.502 0.250 1.559
0.0026766 -0.76000 10.07918 0.8586325645 2.4376304133    0.776  2.052  3.6852  1.968    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-15      0.00 7.349e-01 2.611e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 3.996e-03 -0.360 2.801 1.577 0.909 0.455 0.201 1.516
0.0026766 -0.76000 10.07918 0.8586327434 2.4376304664    0.776  2.058  3.6846  1.960    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -4.63e-14      0.00 7.349e-01 2.610e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.087e-03 -0.375 2.790 1.562 0.894 0.439 0.185 1.501
0.0026766 -0.76000 10.07918 0.8586339355 2.4376308207    0.775  2.106  3.6799  1.894    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.494 2.700 1.448 0.774 0.314 0.058 1.386
0.0026766 -0.76000 10.07918 0.8586350083 2.4376311396    0.775  2.145  3.6762  1.840    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.591 2.630 1.357 0.677 0.213 -0.044 1.294
0.0026766 -0.76000 10.07918 0.8586375713 2.4376319014    0.775  2.160  3.6748  1.819    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.630 2.602 1.322 0.639 0.174 -0.084 1.258
0.0026766 -0.76000 10.07918 0.8586410284 2.4376329289    0.775  2.129  3.6778  1.861    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.552 2.658 1.394 0.716 0.254 -0.003 1.331
0.0026766 -0.76000 10.07918 0.8586769700 2.4376436105    0.773  2.138  3.6768  1.847    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.575 2.641 1.372 0.693 0.230 -0.027 1.309
0.0026766 -0.76000 10.07918 0.8587009907 2.4376507488    0.771  2.181  3.6726  1.787    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.682 2.565 1.273 0.587 0.120 -0.139 1.209
0.0026766 -0.76000 10.07918 0.8587159514 2.4376551945    0.769  2.218  3.6690  1.734    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.774 2.500 1.188 0.496 0.024 -0.236 1.122
0.0026766 -0.76000 10.07918 0.8587297797 2.4376593035    0.767  2.253  3.6657  1.685    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.863 2.439 1.108 0.410 -0.065 -0.327 1.040
0.0026766 -0.76000 10.07918 0.8587455153 2.4376639790    0.765  2.291  3.6622  1.632    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -3.89e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.631e-04 1.224e-03 -1.000 4.396e-03 -0.957 2.374 1.022 0.319 -0.161 -0.423 0.953
0.0026766 -0.76000 10.07918 0.8587600589 2.4376683002    0.762  2.329  3.6587  1.578    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -4.83e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.631e-04 1.224e-03 -1.000 4.397e-03 -1.052 2.310 0.938 0.229 -0.255 -0.519 0.867
0.0026766 -0.76000 10.07918 0.8587731719 2.4376721962    0.759  2.366  3.6552  1.525    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -5.99e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.631e-04 1.224e-03 -1.000 4.397e-03 -1.146 2.247 0.855 0.140 -0.349 -0.613 0.783
