# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Mon Jul  8 09:39:05 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=1.643, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0026766 -0.76000 10.07918 0.8575412631 2.4373055858    0.774  1.726  3.7239  2.449    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.456 1.765 2.503 0.910
0.0026766 -0.76000 10.07918 0.8575977087 2.4373224103    0.774  1.726  3.7241  2.450    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.456 1.765 2.503 0.910
0.0026766 -0.76000 10.07918 0.8576564193 2.4373399071    0.774  1.726  3.7243  2.450    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.783e-03 0.455 1.764 2.501 0.910
0.0026766 -0.76000 10.07918 0.8577157855 2.4373575965    0.775  1.726  3.7244  2.450    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.784e-03 0.454 1.763 2.500 0.908
0.0026766 -0.76000 10.07918 0.8577722311 2.4373744131    0.775  1.727  3.7244  2.449    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.619e-04 1.629e-04 1.224e-03 -1.000 2.784e-03 0.452 1.760 2.498 0.906
0.0026766 -0.76000 10.07918 0.8578331470 2.4373925586    0.775  1.729  3.7242  2.447    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.629e-04 1.224e-03 -1.000 2.784e-03 0.448 1.757 2.494 0.903
0.0026766 -0.76000 10.07918 0.8578926921 2.4374102929    0.775  1.731  3.7240  2.445    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.444 1.752 2.491 0.898
0.0026766 -0.76000 10.07918 0.8579044938 2.4374138075    0.775  1.731  3.7239  2.444    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.442 1.751 2.490 0.896
0.0026766 -0.76000 10.07918 0.8579581976 2.4374297992    0.775  1.733  3.7236  2.440    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.437 1.746 2.485 0.891
0.0026766 -0.76000 10.07918 0.8580139279 2.4374463919    0.775  1.736  3.7232  2.436    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.430 1.739 2.479 0.883
0.0026766 -0.76000 10.07918 0.8580722213 2.4374637450    0.775  1.739  3.7227  2.431    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.422 1.731 2.472 0.875
0.0026766 -0.76000 10.07918 0.8581280708 2.4374803681    0.775  1.743  3.7222  2.425    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.412 1.722 2.465 0.865
0.0026766 -0.76000 10.07918 0.8581818342 2.4374963679    0.775  1.747  3.7215  2.418    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.402 1.712 2.456 0.853
0.0026766 -0.76000 10.07918 0.8582355976 2.4375123654    0.775  1.752  3.7208  2.411    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.391 1.701 2.447 0.842
0.0026766 -0.76000 10.07918 0.8582903147 2.4375286444    0.775  1.756  3.7202  2.404    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.622e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.380 1.690 2.438 0.830
0.0026766 -0.76000 10.07918 0.8583441377 2.4375446550    0.775  1.757  3.7202  2.404    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.784e-03 0.379 1.689 2.436 0.829
0.0026766 -0.76000 10.07918 0.8584029078 2.4375621345    0.775  1.764  3.7192  2.393    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.361 1.672 2.422 0.810
0.0026766 -0.76000 10.07918 0.8584580421 2.4375785302    0.775  1.777  3.7173  2.372    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.329 1.641 2.396 0.776
0.0026766 -0.76000 10.07918 0.8585139513 2.4375951539    0.775  1.796  3.7147  2.343    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.281 1.595 2.356 0.726
0.0026766 -0.76000 10.07918 0.8585683703 2.4376113321    0.776  1.827  3.7108  2.296    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.350e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.203 1.521 2.292 0.646
0.0026766 -0.76000 10.07918 0.8586007953 2.4376209705    0.776  1.861  3.7066  2.245    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.118 1.440 2.221 0.558
0.0026766 -0.76000 10.07918 0.8586163521 2.4376255946    0.776  1.894  3.7026  2.196    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 0.034 1.360 2.152 0.473
0.0026766 -0.76000 10.07918 0.8586246967 2.4376280748    0.776  1.932  3.6982  2.140    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 -0.060 1.271 2.075 0.377
0.0026766 -0.76000 10.07918 0.8586286306 2.4376292441    0.776  1.968  3.6942  2.088    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 -0.149 1.187 2.002 0.287
0.0026766 -0.76000 10.07918 0.8586307168 2.4376298641    0.776  2.003  3.6904  2.039    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 -0.236 1.106 1.930 0.199
0.0026766 -0.76000 10.07918 0.8586319685 2.4376302361    0.776  2.033  3.6871  1.995    4  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.349e-01 2.623e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 2.785e-03 -0.314 1.035 1.868 0.123
0.0026766 -0.76000 10.07918 0.8586325645 2.4376304133    0.776  2.052  3.6852  1.968    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-15      0.00 7.349e-01 2.611e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 3.996e-03 -0.360 0.992 1.830 0.077
0.0026766 -0.76000 10.07918 0.8586327434 2.4376304664    0.776  2.058  3.6846  1.960    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -4.63e-14      0.00 7.349e-01 2.610e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.087e-03 -0.375 0.977 1.818 0.061
0.0026766 -0.76000 10.07918 0.8586339355 2.4376308207    0.775  2.106  3.6799  1.894    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.494 0.863 1.717 -0.060
0.0026766 -0.76000 10.07918 0.8586350083 2.4376311396    0.775  2.145  3.6762  1.840    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.591 0.770 1.636 -0.159
0.0026766 -0.76000 10.07918 0.8586375713 2.4376319014    0.775  2.160  3.6748  1.819    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.630 0.734 1.605 -0.197
0.0026766 -0.76000 10.07918 0.8586410284 2.4376329289    0.775  2.129  3.6778  1.861    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.552 0.808 1.668 -0.119
0.0026766 -0.76000 10.07918 0.8586769700 2.4376436105    0.773  2.138  3.6768  1.847    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.575 0.786 1.650 -0.142
0.0026766 -0.76000 10.07918 0.8587009907 2.4376507488    0.771  2.181  3.6726  1.787    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.682 0.685 1.562 -0.250
0.0026766 -0.76000 10.07918 0.8587159514 2.4376551945    0.769  2.218  3.6690  1.734    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.774 0.599 1.487 -0.342
0.0026766 -0.76000 10.07918 0.8587297797 2.4376593035    0.767  2.253  3.6657  1.685    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.630e-04 1.224e-03 -1.000 4.397e-03 -0.863 0.518 1.417 -0.429
0.0026766 -0.76000 10.07918 0.8587455153 2.4376639790    0.765  2.291  3.6622  1.632    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -3.89e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.631e-04 1.224e-03 -1.000 4.396e-03 -0.957 0.431 1.341 -0.521
0.0026766 -0.76000 10.07918 0.8587600589 2.4376683002    0.762  2.329  3.6587  1.578    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -4.83e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.631e-04 1.224e-03 -1.000 4.397e-03 -1.052 0.345 1.267 -0.613
0.0026766 -0.76000 10.07918 0.8587731719 2.4376721962    0.759  2.366  3.6552  1.525    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -5.99e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.631e-04 1.224e-03 -1.000 4.397e-03 -1.146 0.260 1.194 -0.703
0.0026766 -0.76000 10.07918 0.8587850928 2.4376757379    0.755  2.404  3.6518  1.472    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -7.47e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.631e-04 1.224e-03 -1.000 4.353e-03 -1.239 0.177 1.123 -0.792
0.0026766 -0.76000 10.07918 0.8587959409 2.4376789608    0.751  2.441  3.6484  1.418    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -9.26e-09      0.00 7.349e-01 2.607e-01 4.618e-04 1.631e-04 1.224e-03 -1.000 4.341e-03 -1.333 0.095 1.054 -0.880
0.0026766 -0.76000 10.07918 0.8588056564 2.4376818471    0.747  2.478  3.6450  1.365    7  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-08      0.00 7.349e-01 2.607e-01 4.616e-04 1.631e-04 1.224e-03 -1.000 4.340e-03 -1.425 0.016 0.987 -0.966
0.0026766 -0.76000 10.07918 0.8588144183 2.4376844501    0.742  2.515  3.6417  1.313    7  0.000  0.504     9.74     7.35     5.14     4.00     3.24  3  -1.4e-08      0.00 7.349e-01 2.607e-01 4.610e-04 1.633e-04 1.224e-03 -1.000 4.334e-03 -1.516 -0.063 0.922 -1.051
0.0026766 -0.76000 10.07918 0.8588185310 2.4376856718    0.739  2.533  3.6399  1.286    7  0.000  0.503    10.30     7.71     5.38     4.19     3.39  3 -1.56e-08      0.00 7.350e-01 2.607e-01 4.606e-04 1.636e-04 1.224e-03 -1.000 4.302e-03 -1.562 -0.102 0.889 -1.093
0.0026766 -0.76000 10.07918 0.8588261604 2.4376879382    0.733  2.569  3.6366  1.233    7  0.000  0.501    11.49     8.46     5.88     4.59     3.71  3 -1.94e-08      0.00 7.350e-01 2.608e-01 4.586e-04 1.651e-04 1.224e-03 -1.000 4.211e-03 -1.652 -0.178 0.827 -1.176
0.0026766 -0.76000 10.07918 0.8588334322 2.4376900984    0.726  2.605  3.6292  1.163    7  0.000  0.497    13.31     9.59     6.62     5.18     4.19  2 -2.42e-08      0.00 7.349e-01 2.608e-01 4.555e-04 1.683e-04 1.224e-03 -1.000 4.228e-03 -1.743 -0.238 0.796 -1.249
0.0026766 -0.76000 10.07918 0.8588404059 2.4376921700    0.718  2.642  3.6242  1.101    7  0.000  0.492    15.14    10.69     7.35     5.76     4.66  2 -3.02e-08      0.00 7.349e-01 2.608e-01 4.512e-04 1.731e-04 1.224e-03 -1.000 4.237e-03 -1.836 -0.307 0.749 -1.328
0.0026766 -0.76000 10.07918 0.8588472605 2.4376942061    0.707  2.680  3.6202  1.041    7  0.000  0.486    17.13    11.87     8.12     6.37     5.16  2 -3.82e-08      0.00 7.349e-01 2.609e-01 4.466e-04 1.786e-04 1.224e-03 -1.000 4.217e-03 -1.929 -0.381 0.692 -1.410
0.0026766 -0.76000 10.07918 0.8588535786 2.4376960828    0.695  2.716  3.6169  0.984    7  0.000  0.482    19.25    13.09     8.91     7.01     5.68  2 -4.81e-08      0.00 7.349e-01 2.610e-01 4.422e-04 1.840e-04 1.224e-03 -1.000 4.152e-03 -2.019 -0.454 0.635 -1.490
0.0026766 -0.76000 10.07918 0.8588597775 2.4376979242    0.680  2.752  3.6136  0.925    7  0.000  0.477    21.73    14.49     9.81     7.74     6.27  2 -6.17e-08      0.00 7.348e-01 2.610e-01 4.383e-04 1.888e-04 1.224e-03 -1.000 4.198e-03 -2.110 -0.528 0.579 -1.572
0.0026766 -0.76000 10.07918 0.8588656187 2.4376996592    0.662  2.789  3.6104  0.863    7  0.000  0.473    24.65    16.09    10.84     8.57     6.94  1  -8.1e-08      0.00 7.348e-01 2.610e-01 4.345e-04 1.935e-04 1.224e-03 -1.000 4.193e-03 -2.203 -0.604 0.520 -1.655
0.0026766 -0.76000 10.07918 0.8588705063 2.4377011110    0.642  2.823  3.6078  0.805    7  0.000  0.470    27.70    17.72    11.88     9.41     7.63  1 -1.04e-07      0.00 7.348e-01 2.611e-01 4.316e-04 1.970e-04 1.224e-03 -1.000 4.140e-03 -2.288 -0.674 0.466 -1.732
0.0026766 -0.76000 10.07918 0.8588739634 2.4377021378    0.624  2.851  3.6059  0.758    7  0.000  0.468    30.51    19.18    12.80    10.17     8.24  1  -1.3e-07      0.00 7.347e-01 2.611e-01 4.296e-04 1.995e-04 1.224e-03 -1.000 4.160e-03 -2.358 -0.733 0.418 -1.795
0.0026766 -0.76000 10.07918 0.8588767648 2.4377029699    0.605  2.878  3.6046  0.712    7  0.000  0.466    33.41    20.65    13.73    10.93     8.85  1 -1.62e-07      0.00 7.347e-01 2.612e-01 4.278e-04 2.017e-04 1.224e-03 -1.000 4.148e-03 -2.426 -0.793 0.367 -1.859
0.0026766 -0.76000 10.07918 0.8588795662 2.4377038020    0.583  2.910  3.6042  0.662    7  0.000  0.464    36.96    22.39    14.82    11.83     9.58  1 -2.13e-07      0.00 7.347e-01 2.612e-01 4.259e-04 2.041e-04 1.224e-03 -1.000 4.114e-03 -2.505 -0.870 0.296 -1.938
0.0026766 -0.76000 10.07918 0.8588818312 2.4377044747    0.559  2.940  3.6065  0.623    7  0.000  0.462    39.89    23.76    15.67    12.54    10.15  1 -2.78e-07      0.00 7.346e-01 2.613e-01 4.242e-04 2.061e-04 1.224e-03 -1.000 4.133e-03 -2.579 -0.957 0.202 -2.021
0.0026766 -0.76000 10.07918 0.8588835597 2.4377049881    0.535  2.963  3.6179  0.627    7  0.000  0.461    39.28    23.35    15.40    12.34     9.99  1 -3.47e-07      0.00 7.346e-01 2.613e-01 4.230e-04 2.076e-04 1.224e-03 -1.000 4.141e-03 -2.638 -1.077 0.033 -2.120
0.0026766 -0.76000 10.07918 0.8588842750 2.4377052005    0.511  2.973  3.6278  0.637    7  0.000  0.460    38.15    22.68    14.96    12.00     9.71  1 -3.83e-07      0.00 7.346e-01 2.613e-01 4.221e-04 2.088e-04 1.224e-03 -1.000 4.141e-03 -2.663 -1.151 -0.081 -2.177
0.0026766 -0.76000 10.07918 1.0645273924 2.4854870980    0.538 -9.999  3.6286  7.944    9  0.539  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.225e-01 2.746e-01 4.139e-04 2.590e-04 1.250e-03 -1.000 2.843e-03 29.767 31.196 32.278 30.163
#isochrone terminated
